,Mean AAI,O2_ratio,divergence,AAI_round,log_O2_ratio
426,43.92,2.0723736346380908,Different Class,44.0,0.31646805842495257
427,44.15,1.290912963550427,Different Class,44.0,0.11089696207741166
428,40.95,7.613352660656274,Different Class,41.0,0.881575947359277
429,43.09,2.713239053808796,Different Class,43.0,0.4334880595840472
430,43.82,1.9893395912335217,Different Class,44.0,0.2987089259148119
431,65.06,1.4637236745841051,Same Family,65.0,0.16545909726185853
432,57.36,1.0586405628420996,Same Family,57.0,0.024748530389236027
433,57.01,2.054958263262144,Same Family,57.0,0.3128030056675554
434,42.97,1.90214176709827,Different Class,43.0,0.2792428818832421
435,42.23,1.9344471971898127,Different Class,42.0,0.28655687968555704
436,43.2,2.015912565887189,Different Class,43.0,0.3044716919718132
437,57.19,1.2732519160482714,Same Family,57.0,0.10491433839509597
438,59.78,1.566393206809858,Same Family,60.0,0.19490079099928825
439,97.61,1.491106752161116,Same Genus,98.0,0.17350873682313636
440,40.87,1.0579315757171888,Different Class,41.0,0.02445757956172008
441,43.0,2.137656823379169,Different Class,43.0,0.3299379854024951
442,44.66,2.3345308726088163,Different Class,45.0,0.3681996215587483
443,65.05,1.6834831997085953,Same Family,65.0,0.2262087867114802
444,43.83,2.3117729979146566,Different Class,44.0,0.3639451867583755
445,64.34,1.0190441651360642,Same Family,64.0,0.008193006635706188
446,42.59,1.3716429753723522,Different Class,43.0,0.13724108367146007
447,42.87,2.3209515378428844,Different Class,43.0,0.3656660723528815
448,44.26,2.267249198232623,Different Class,44.0,0.3554992569899784
449,59.62,1.101515288759625,Same Family,60.0,0.04199052942855716
450,43.77,36.543125120047264,Different Class,44.0,1.5628056848981888
451,42.38,2.240814444961273,Different Class,42.0,0.3504058954168828
452,41.75,1.839895186090656,Different Class,42.0,0.2647930831187704
453,42.1,20.200820953736933,Different Class,42.0,1.30536901936905
454,52.23,1.4240245065585369,Same Class,52.0,0.15351746329772126
455,43.19,1.9760989815497263,Different Class,43.0,0.2958086943327019
456,43.61,2.3495219631644004,Different Class,44.0,0.3709795091319103
457,49.49,1.319634443930957,Same Class,49.0,0.12045364259165063
458,58.65,1.3492071477414271,Same Family,59.0,0.13007863330017386
459,42.02,2.063929510453757,Different Class,42.0,0.31469486071499586
460,42.87,2.104470332625511,Different Class,43.0,0.3231428077424635
461,43.64,1.6843758939732258,Different Class,44.0,0.22643901736629746
462,52.34,1.9142098295868144,Same Order,52.0,0.2819895420285676
463,57.93,1.1214229977680377,Same Family,58.0,0.04976945821988685
464,65.06,1.0110927359948716,Same Family,65.0,0.0047909902930974154
465,41.76,33.06669285720201,Different Class,42.0,1.5193907614184017
466,50.82,1.2495468245470922,Same Genus,51.0,0.09675253518147163
467,43.02,2.2370194726191257,Different Class,43.0,0.3496697645231953
468,43.35,2.043338796717823,Different Class,43.0,0.310340380996745
469,57.77,2.6647574638107616,Same Family,58.0,0.4256576873130716
470,49.68,2.269507029926946,Same Genus,50.0,0.35593153233277963
471,42.91,2.256359243693641,Different Class,43.0,0.3534082465227711
472,42.28,2.2399270362978227,Different Class,42.0,0.3502338717942836
473,42.19,17.804381715187105,Different Class,42.0,1.250526896721602
474,43.09,1.8520037905127502,Different Class,43.0,0.2676418712212321
475,39.78,1.4586135698894789,Different Class,40.0,0.16394024960865158
476,43.0,1.6337546612608562,Different Class,43.0,0.2131868396747404
477,43.0,1.6164395074794242,Different Class,43.0,0.20855945651363675
478,42.95,1.521369591963792,Different Class,43.0,0.18223473164142304
479,42.01,2.01852216295738,Different Class,42.0,0.3050335222364253
480,44.15,99.41126977716273,Different Class,44.0,1.9974356210632709
481,42.54,5.699471544651806,Different Class,43.0,0.7558345897284223
482,60.38,2.2854812410101717,Same Family,60.0,0.3589776609965144
483,53.78,1.9288631038030064,Same Order,54.0,0.28530140578143204
484,41.48,7.563399477715706,Different Class,41.0,0.8787170392280319
485,42.96,1.516249605260874,Different Class,43.0,0.18077070081079
486,65.2,1.4330399720618316,Same Family,65.0,0.15625830442649558
487,42.11,18.4520351902629,Different Class,42.0,1.2660442741891242
488,43.46,2.2830541092197345,Different Class,43.0,0.3585162045507159
489,41.84,2.7394502310091497,Different Class,42.0,0.4376634147928367
490,43.48,1.838330962949524,Different Class,43.0,0.264423702068185
491,41.69,3.2899998463236213,Different Class,42.0,0.5171958776640153
492,42.1,1.5380277042937158,Different Class,42.0,0.1869641584260893
493,42.74,1.5577694680711534,Different Class,43.0,0.19250318751341
494,63.2,1.305430431613113,Same Family,63.0,0.11575373255760076
495,48.51,1.6780326857877068,Same Class,49.0,0.2248004160391563
496,40.86,24.679354710838517,Different Class,41.0,1.3923338000457337
497,41.99,1.7743924940410132,Different Class,42.0,0.24904969167508925
498,42.42,1.9145436554152109,Different Class,42.0,0.2820652735772945
499,64.1,1.2252619332198866,Same Family,64.0,0.08822894093884871
500,43.14,1.919993828573685,Different Class,43.0,0.28329983275526754
501,40.38,1.0278302468733669,Different Class,40.0,0.011921393906570895
502,42.01,2.3354254668433345,Different Class,42.0,0.36836601169865774
503,43.11,2.2285784404697,Different Class,43.0,0.34802792478684275
504,42.85,1.9140094876952696,Different Class,43.0,0.28194408623261635
505,46.99,1.2631398400407898,Different Class,47.0,0.10145143321264333
506,47.15,147.5031998633334,Same Class,47.0,2.16880144179157
507,43.0,2.2298114465143346,Different Class,43.0,0.3482681405367277
508,60.86,1.1472999281808325,Same Family,61.0,0.059676966398606576
509,42.61,2.7734334764407444,Different Class,43.0,0.443017753354863
510,47.61,1.1549211099753272,Same Class,48.0,0.0625523195766233
511,42.73,1.1378549055383274,Different Class,43.0,0.05608688618777763
512,43.79,1.3230336609911322,Different Class,44.0,0.12157089376931113
513,41.78,1.431853619694104,Different Class,42.0,0.15589862173682795
514,43.77,2.2062647391770747,Different Class,44.0,0.3436576240902613
515,41.84,1.3591488835034031,Different Class,42.0,0.13326703270188398
516,42.26,1.3624408618455637,Different Class,42.0,0.1343176603567238
517,48.27,1.9185451678962169,Same Class,48.0,0.28297202815626626
518,66.87,1.1729081580780865,Same Family,67.0,0.06926400699919298
519,46.92,1.1865662043055525,Different Class,47.0,0.07429197463296422
520,45.01,1.3391168230479922,Different Class,45.0,0.12681846602767674
521,43.03,6.565557328251487,Different Class,43.0,0.8172715977995668
522,46.4,1.3397699344326754,Different Class,46.0,0.12703022762996458
523,45.62,1.3508115170009658,Different Class,46.0,0.13059475476811552
524,42.76,1.149871559686833,Different Class,43.0,0.06064933249752257
525,47.81,1.0633132258910687,Different Class,48.0,0.026661215829254816
526,44.31,1.0439970781079722,Different Class,44.0,0.0186992831840976
527,69.5,1.0718418228274325,Same Family,70.0,0.030130699030416562
528,47.64,1.0761672646401197,Same Class,48.0,0.031879777338440635
529,40.98,1.1245741033006125,Different Class,41.0,0.05098807835252499
530,43.23,3.4394088877763536,Different Class,43.0,0.5364838091890012
531,44.83,1.4243996891433313,Different Class,45.0,0.15363187022311564
532,43.71,1.30030622110898,Different Class,44.0,0.11404564036614878
533,42.59,1.1948899240305395,Different Class,43.0,0.07732789893434099
534,45.18,1.362127387333982,Different Class,45.0,0.1342177250724902
535,41.5,1.2567126602950245,Different Class,42.0,0.0992359902448614
536,39.81,1.2086680370156397,Different Class,40.0,0.08230703742923172
537,45.04,1.1959092021323536,Different Class,45.0,0.07769820765423158
538,48.81,1.9224572333403165,Same Class,49.0,0.2838566873390614
539,45.64,1.4282383814543922,Different Class,46.0,0.1548006998141417
540,44.04,6.1564716652463165,Different Class,44.0,0.7893318850007055
541,42.74,1.2315600718003683,Different Class,43.0,0.09045560027186564
542,45.12,1.2340962429083109,Different Class,45.0,0.09134903014627284
543,47.75,2.8564758266459127,Same Class,48.0,0.45583055313008397
544,42.13,2.068058108853994,Different Class,42.0,0.3155627375167245
545,44.38,1.2814148608358344,Different Class,44.0,0.10768975628887996
546,40.33,1.127758152258074,Different Class,40.0,0.05221597517821625
547,68.82,1.001239669513467,Same Family,69.0,0.0005380481969716586
548,42.93,1.315046786311512,Different Class,43.0,0.11894120429000628
549,43.76,1.2524911275850164,Different Class,44.0,0.09777465808857166
550,48.99,1.0467781604893804,Same Class,49.0,0.019854653136842274
551,44.5,1.0754089498329238,Different Class,44.0,0.03157364646774999
552,44.65,1.0544756582799997,Different Class,45.0,0.023036558853416704
553,67.51,1.011835170898151,Same Family,68.0,0.005109771199767301
554,40.94,1.3837619822439318,Different Class,41.0,0.14106139453710614
555,43.58,1.339735593286734,Different Class,44.0,0.12701909559830338
556,43.58,1.2346964555453863,Different Class,44.0,0.09156020141354823
557,69.3,1.1541427117598948,Same Family,69.0,0.06225951341049742
558,42.49,5.736780031200088,Different Class,42.0,0.7586681977877094
559,45.78,1.325404783450053,Different Class,46.0,0.12234853364772512
560,44.05,1.2716186636837647,Different Class,44.0,0.10435689347628972
561,45.1,11.050623288844145,Different Class,45.0,1.0433867742448042
562,44.32,1.108273724742339,Different Class,44.0,0.04464703698413846
563,44.11,1.3782162818647152,Different Class,44.0,0.1393173762434735
564,43.38,1.074100391706848,Different Class,43.0,0.031044874963829468
565,69.64,1.1034870519917628,Same Family,70.0,0.042767241637665016
566,45.23,618.8176796749784,Different Class,45.0,2.7915627130357343
567,45.8,1.3473534898913748,Different Class,46.0,0.12948155160196695
568,41.94,1.098725320163484,Different Class,42.0,0.04088913296265567
569,44.42,1.4091484452982619,Different Class,44.0,0.1489567458262276
570,46.79,1.415437921275022,Different Class,47.0,0.15089082669376555
571,44.22,7.586345943019706,Different Class,44.0,0.8800326429698441
572,43.81,1.0736895786620413,Different Class,44.0,0.030878737824639263
573,45.69,1.414946891735405,Different Class,46.0,0.1507401394651836
574,60.87,1.0830393394309914,Same Family,61.0,0.03464423186771014
575,44.95,109.77959989443737,Different Class,45.0,2.040521643607605
576,45.6,1.3974228166963918,Different Class,46.0,0.14532783000494295
577,40.09,1.3656228017703105,Different Class,40.0,0.1353307595714916
578,47.55,1.3802843579024444,Same Class,48.0,0.1399685663622416
579,46.65,39.67767841902133,Different Class,47.0,1.598546253217408
580,44.33,102.84156958610544,Different Class,44.0,2.012168696300097
581,45.12,1.3956822931724024,Different Class,45.0,0.14478656869883366
582,44.39,1.4107110326997234,Different Class,44.0,0.1494380628285124
583,48.37,1.3794363545209802,Same Class,48.0,0.1397016674698005
584,42.65,1.3783135149986456,Different Class,43.0,0.139348014630615
585,42.76,2.0797329271984784,Different Class,43.0,0.3180075678035921
586,44.71,1.1382217493213054,Different Class,45.0,0.05622687991927807
587,44.74,1.0770829679454608,Different Class,45.0,0.03224915838902726
588,44.81,1.4139142193961576,Different Class,45.0,0.15042306209669326
589,44.48,1.1254982119046344,Different Class,44.0,0.05134480936713207
590,39.53,1.3473982304150318,Different Class,40.0,0.12949597264298318
591,43.37,1.33930614315161,Different Class,43.0,0.1268798608689614
592,50.53,1.1990719085171742,Same Class,51.0,0.07884522858323045
593,45.57,1.3172818299613085,Different Class,46.0,0.11967870138757937
594,43.01,1.0112184009387637,Different Class,43.0,0.0048449637799407134
595,44.81,1.3458360704582144,Different Class,45.0,0.12899216387672782
596,44.02,1.3868996150087651,Different Class,44.0,0.1420450276014012
597,46.01,1.4222533632350896,Different Class,46.0,0.15297696942712766
598,43.01,1.2708386056279972,Different Class,43.0,0.104090399385
599,44.63,87.85314268959691,Different Class,45.0,1.9437573017258858
600,41.14,1.098725320163484,Different Class,41.0,0.04088913296265567
601,44.55,1.2991084069114385,Different Class,45.0,0.113645393227774
602,43.25,1.7230455906150872,Different Class,43.0,0.2362967687368344
603,40.07,1.2640165406542032,Different Class,40.0,0.10175275706966236
604,43.63,1.8918418606599368,Different Class,44.0,0.27688483084319104
605,44.04,2.1128390612048733,Different Class,44.0,0.3248664173113818
606,45.04,1.7264215607944209,Different Class,45.0,0.2371468511546207
607,45.14,1.3927817291390703,Different Class,45.0,0.1438830609624285
608,69.31,1.1773284332639853,Same Family,69.0,0.07089763264551689
609,48.38,1.2824280067235654,Same Class,48.0,0.10803299393177544
610,47.32,2.084965361535384,Same Class,47.0,0.31909884424070944
611,45.47,1.32033138121259,Different Class,45.0,0.12068294557716246
612,43.75,4.22694568391748,Different Class,44.0,0.6260266671981988
613,45.18,1.1895993223491734,Different Class,45.0,0.07540070811973297
614,44.88,1.3618417518674153,Different Class,45.0,0.1341266448134408
615,59.75,1.0308244496531551,Same Family,60.0,0.013184710833002688
616,43.03,1.2747486376868968,Different Class,43.0,0.10542455651291432
617,46.36,1.348171874561111,Different Class,46.0,0.1297452626853413
618,41.51,1.2096408130660636,Different Class,42.0,0.08265643142297152
619,44.05,1.2387411006565587,Different Class,44.0,0.09298054745326532
620,44.29,1.3536566122998082,Different Class,44.0,0.1315085090336628
621,47.58,1.1797980560118126,Same Class,48.0,0.07180767623384235
622,43.88,1.0229558917836823,Different Class,44.0,0.009856908034804872
623,47.24,1.3975867542044602,Same Class,47.0,0.14537877591650902
624,39.25,1.0461319650627767,Different Class,39.0,0.01958647237408851
625,42.02,1.1992300186941511,Different Class,42.0,0.07890249107942772
626,44.46,1.2442850476090408,Different Class,44.0,0.09491988230241363
627,65.06,1.8748907642076071,Same Family,65.0,0.27297596972569155
628,44.4,1.2039012051945297,Different Class,44.0,0.08059084921475368
629,45.6,1.4137735412076082,Different Class,46.0,0.15037984957378825
630,39.89,1.361856032218083,Different Class,40.0,0.13413119882639404
631,39.29,1.2474812108305646,Different Class,39.0,0.09603401313786684
632,46.64,2.5233166881572013,Different Class,47.0,0.4019717599460693
633,49.05,1.3666945645728719,Same Class,49.0,0.1356714672071914
634,44.15,17.883036741728997,Different Class,44.0,1.252441268833084
635,46.96,8.188437476957297,Different Class,47.0,0.9132010373066748
636,44.59,1.0155417265407956,Different Class,45.0,0.006697772382993332
637,45.72,1.4092929597808015,Different Class,46.0,0.1490012823862312
638,48.0,1.2023898329501879,Same Class,48.0,0.08004529532976777
639,43.78,1.2565757640970798,Different Class,44.0,0.09918867911029944
640,43.21,1.7201304346067745,Different Class,43.0,0.2355613799785909
641,43.6,1.2890462752321683,Different Class,44.0,0.11026850828997753
642,44.1,1.2417908729324632,Different Class,44.0,0.09404846349061016
643,43.36,1.9030391731919436,Different Class,43.0,0.27944772813252705
644,43.86,1.060949599219067,Different Class,44.0,0.025694753080462537
645,45.1,1.3775327924971463,Different Class,45.0,0.13910194613075172
646,45.86,1.3856122657246202,Different Class,46.0,0.14164171915432036
647,45.07,1.4223409704176742,Different Class,45.0,0.1530037200365439
648,45.16,1.1122341992096405,Different Class,45.0,0.04619624472369548
649,44.34,1.3931084261843576,Different Class,44.0,0.14398491905213226
650,42.53,1.0324230515610755,Different Class,43.0,0.013857692747083785
651,46.57,1.3948307885919062,Different Class,47.0,0.14452152514500172
652,46.99,1.378414341734935,Different Class,47.0,0.1393797830876365
653,45.0,1.5617281098327165,Different Class,45.0,0.1936054273150432
654,44.85,1.4059299006620791,Different Class,45.0,0.14796366740173494
655,67.19,1.0273653086407408,Same Family,67.0,0.011724896681031336
656,43.8,1.0076626301657068,Different Class,44.0,0.003315152762219285
657,43.17,1.6423014744334048,Different Class,43.0,0.21545288278643754
658,61.31,1.0498724113774278,Same Family,61.0,0.021136523449376842
659,45.1,2.899591969570929,Different Class,45.0,0.4623368883019306
660,46.56,1.373655413902816,Different Class,47.0,0.13787780214906806
661,47.35,2.8370284961177186,Same Class,47.0,0.4528636980251535
662,36.45,1.0737938310511008,Different Class,36.0,0.030920904611236612
